Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
90.0,9.0,"['X58N', 'C3H', 'W87H', 'C73V', 'G80V', 'C83C', 'W97T', 'G40I', 'Q1Q']",6.0,"['G59I', 'G26P', 'S100H', 'G88V', 'S61N', 'B98B']",6.0,"['X58N', 'C3H', 'W87H', 'C73V', 'G80V', 'C83C']",3.0,"['W97T', 'G40I', 'Q1Q']"
91.0,6.0,"['G59I', 'G26P', 'S100H', 'G88V', 'S61N', 'B98B']",7.0,"['W16X', 'Y17Y', 'N88S', 'V65M', 'R89D', 'Z18F', 'S20B']",6.0,"['G59I', 'G26P', 'S100H', 'G88V', 'S61N', 'B98B']",0.0,[]
92.0,7.0,"['W16X', 'Y17Y', 'N88S', 'V65M', 'R89D', 'Z18F', 'S20B']",7.0,"['T11B', 'B58Q', 'C64V', 'P2N', 'O85P', 'V68L', 'L98N']",4.0,"['W16X', 'Y17Y', 'N88S', 'V65M']",3.0,"['R89D', 'Z18F', 'S20B']"
93.0,7.0,"['T11B', 'B58Q', 'C64V', 'P2N', 'O85P', 'V68L', 'L98N']",8.0,"['I62P', 'H4B', 'W25H', 'A85J', 'T45L', 'U45M', 'W35S', 'H34F']",4.0,"['T11B', 'B58Q', 'C64V', 'P2N']",3.0,"['O85P', 'V68L', 'L98N']"
94.0,8.0,"['I62P', 'H4B', 'W25H', 'A85J', 'T45L', 'U45M', 'W35S', 'H34F']",6.0,"['P1T', 'D64L', 'J84K', 'D60G', 'I18L', 'I40C']",4.0,"['I62P', 'H4B', 'W25H', 'A85J']",4.0,"['T45L', 'U45M', 'W35S', 'H34F']"
95.0,6.0,"['P1T', 'D64L', 'J84K', 'D60G', 'I18L', 'I40C']",7.0,"['C45N', 'C77A', 'Z48A', 'R33A', 'D75T', 'Z79P', 'U54U']",5.0,"['P1T', 'D64L', 'J84K', 'D60G', 'I18L']",1.0,['I40C']
96.0,7.0,"['C45N', 'C77A', 'Z48A', 'R33A', 'D75T', 'Z79P', 'U54U']",9.0,"['G7B', 'J89E', 'Z32D', 'S82C', 'K34P', 'P53Q', 'E8S', 'P1B', 'P52P']",6.0,"['C45N', 'C77A', 'Z48A', 'R33A', 'D75T', 'Z79P']",1.0,['U54U']
97.0,9.0,"['G7B', 'J89E', 'Z32D', 'S82C', 'K34P', 'P53Q', 'E8S', 'P1B', 'P52P']",7.0,"['M57B', 'N79X', 'G71H', 'C21W', 'Z33C', 'Q55J', 'C32N']",6.0,"['G7B', 'J89E', 'Z32D', 'S82C', 'K34P', 'P53Q']",3.0,"['E8S', 'P1B', 'P52P']"
98.0,7.0,"['M57B', 'N79X', 'G71H', 'C21W', 'Z33C', 'Q55J', 'C32N']",8.0,"['H80A', 'S82Y', 'F83W', 'O76A', 'W59L', 'X31Z', 'Q53W', 'P33L']",6.0,"['M57B', 'N79X', 'G71H', 'C21W', 'Z33C', 'Q55J']",1.0,['C32N']
99.0,8.0,"['H80A', 'S82Y', 'F83W', 'O76A', 'W59L', 'X31Z', 'Q53W', 'P33L']",6.0,"['N71G', 'I46P', 'R78S', 'G35X', 'O2U', 'Q55X']",4.0,"['H80A', 'S82Y', 'F83W', 'O76A']",4.0,"['W59L', 'X31Z', 'Q53W', 'P33L']"
100.0,6.0,"['N71G', 'I46P', 'R78S', 'G35X', 'O2U', 'Q55X']",6.0,"['O49A', 'W90P', 'U57W', 'B99E', 'H80C', 'P10Z']",5.0,"['N71G', 'I46P', 'R78S', 'G35X', 'O2U']",1.0,['Q55X']
101.0,6.0,"['O49A', 'W90P', 'U57W', 'B99E', 'H80C', 'P10Z']",7.0,"['Z10A', 'S49I', 'Q1N', 'N45T', 'B70I', 'N10N', 'L45P']",5.0,"['O49A', 'W90P', 'U57W', 'B99E', 'H80C']",1.0,['P10Z']
102.0,7.0,"['Z10A', 'S49I', 'Q1N', 'N45T', 'B70I', 'N10N', 'L45P']",6.0,"['V78H', 'N70H', 'T67G', 'Q97R', 'V53V', 'G91X']",5.0,"['Z10A', 'S49I', 'Q1N', 'N45T', 'B70I']",2.0,"['N10N', 'L45P']"
103.0,6.0,"['V78H', 'N70H', 'T67G', 'Q97R', 'V53V', 'G91X']",8.0,"['J40H', 'Q32R', 'U92M', 'Q36E', 'H6F', 'R32U', 'W42W', 'D5I']",5.0,"['V78H', 'N70H', 'T67G', 'Q97R', 'V53V']",1.0,['G91X']
104.0,8.0,"['J40H', 'Q32R', 'U92M', 'Q36E', 'H6F', 'R32U', 'W42W', 'D5I']",7.0,"['C26K', 'H17D', 'X53P', 'R24G', 'R65H', 'A19S', 'Y12H']",5.0,"['J40H', 'Q32R', 'U92M', 'Q36E', 'H6F']",3.0,"['R32U', 'W42W', 'D5I']"
105.0,7.0,"['C26K', 'H17D', 'X53P', 'R24G', 'R65H', 'A19S', 'Y12H']",7.0,"['Q72N', 'W40A', 'O18I', 'H62K', 'K56M', 'S9S', 'V99U']",5.0,"['C26K', 'H17D', 'X53P', 'R24G', 'R65H']",2.0,"['A19S', 'Y12H']"
106.0,7.0,"['Q72N', 'W40A', 'O18I', 'H62K', 'K56M', 'S9S', 'V99U']",7.0,"['B17O', 'O53U', 'Y87L', 'U53G', 'I69B', 'A44J', 'V8O']",6.0,"['Q72N', 'W40A', 'O18I', 'H62K', 'K56M', 'S9S']",1.0,['V99U']
107.0,7.0,"['B17O', 'O53U', 'Y87L', 'U53G', 'I69B', 'A44J', 'V8O']",7.0,"['A41V', 'F59F', 'A83S', 'G65Q', 'T17G', 'E55N', 'K31R']",5.0,"['B17O', 'O53U', 'Y87L', 'U53G', 'I69B']",2.0,"['A44J', 'V8O']"
108.0,7.0,"['A41V', 'F59F', 'A83S', 'G65Q', 'T17G', 'E55N', 'K31R']",7.0,"['D21U', 'S42E', 'J53C', 'G90M', 'Y38O', 'T63X', 'K83G']",4.0,"['A41V', 'F59F', 'A83S', 'G65Q']",3.0,"['T17G', 'E55N', 'K31R']"
109.0,7.0,"['D21U', 'S42E', 'J53C', 'G90M', 'Y38O', 'T63X', 'K83G']",8.0,"['G38H', 'H60V', 'T71L', 'X70N', 'W72L', 'L24T', 'V76F', 'U5F']",5.0,"['D21U', 'S42E', 'J53C', 'G90M', 'Y38O']",2.0,"['T63X', 'K83G']"
110.0,8.0,"['G38H', 'H60V', 'T71L', 'X70N', 'W72L', 'L24T', 'V76F', 'U5F']",7.0,"['J14E', 'T89M', 'E93I', 'R41W', 'Z47T', 'D44P', 'T59E']",5.0,"['G38H', 'H60V', 'T71L', 'X70N', 'W72L']",3.0,"['L24T', 'V76F', 'U5F']"
111.0,7.0,"['J14E', 'T89M', 'E93I', 'R41W', 'Z47T', 'D44P', 'T59E']",6.0,"['R68M', 'Y41M', 'M63M', 'C52T', 'S84H', 'Q67H']",5.0,"['J14E', 'T89M', 'E93I', 'R41W', 'Z47T']",2.0,"['D44P', 'T59E']"
112.0,6.0,"['R68M', 'Y41M', 'M63M', 'C52T', 'S84H', 'Q67H']",9.0,"['U79T', 'M25G', 'C67I', 'K25E', 'Q60P', 'K98W', 'G45R', 'W86Z', 'Q21Q']",6.0,"['R68M', 'Y41M', 'M63M', 'C52T', 'S84H', 'Q67H']",0.0,[]
113.0,9.0,"['U79T', 'M25G', 'C67I', 'K25E', 'Q60P', 'K98W', 'G45R', 'W86Z', 'Q21Q']",8.0,"['T70X', 'H85B', 'P68M', 'N25X', 'Q59L', 'M98R', 'K38Y', 'V41X']",4.0,"['U79T', 'M25G', 'C67I', 'K25E']",5.0,"['Q60P', 'K98W', 'G45R', 'W86Z', 'Q21Q']"
114.0,8.0,"['T70X', 'H85B', 'P68M', 'N25X', 'Q59L', 'M98R', 'K38Y', 'V41X']",6.0,"['X83C', 'Q64R', 'W37L', 'U43D', 'X2E', 'U46N']",6.0,"['T70X', 'H85B', 'P68M', 'N25X', 'Q59L', 'M98R']",2.0,"['K38Y', 'V41X']"
115.0,6.0,"['X83C', 'Q64R', 'W37L', 'U43D', 'X2E', 'U46N']",9.0,"['F87M', 'G88N', 'F66L', 'Q72T', 'K92S', 'Q22C', 'K76Q', 'J86L', 'N65S']",3.0,"['X83C', 'Q64R', 'W37L']",3.0,"['U43D', 'X2E', 'U46N']"
116.0,9.0,"['F87M', 'G88N', 'F66L', 'Q72T', 'K92S', 'Q22C', 'K76Q', 'J86L', 'N65S']",6.0,"['U90E', 'J84B', 'N95Q', 'G88Y', 'Y77C', 'M81B']",4.0,"['F87M', 'G88N', 'F66L', 'Q72T']",5.0,"['K92S', 'Q22C', 'K76Q', 'J86L', 'N65S']"
117.0,6.0,"['U90E', 'J84B', 'N95Q', 'G88Y', 'Y77C', 'M81B']",7.0,"['L46C', 'J24B', 'H16Z', 'I95V', 'F50A', 'X99K', 'S100H']",6.0,"['U90E', 'J84B', 'N95Q', 'G88Y', 'Y77C', 'M81B']",0.0,[]
118.0,7.0,"['L46C', 'J24B', 'H16Z', 'I95V', 'F50A', 'X99K', 'S100H']",7.0,"['C21L', 'C12J', 'I28R', 'I70Z', 'I33M', 'I25J', 'F77A']",6.0,"['L46C', 'J24B', 'H16Z', 'I95V', 'F50A', 'X99K']",1.0,['S100H']
119.0,7.0,"['C21L', 'C12J', 'I28R', 'I70Z', 'I33M', 'I25J', 'F77A']",6.0,"['G7Y', 'R43I', 'V97Z', 'M68F', 'T26R', 'U25O']",4.0,"['C21L', 'C12J', 'I28R', 'I70Z']",3.0,"['I33M', 'I25J', 'F77A']"
120.0,6.0,"['G7Y', 'R43I', 'V97Z', 'M68F', 'T26R', 'U25O']",5.0,"['F91V', 'Z90A', 'Y98S', 'S37Q', 'T54W']",6.0,"['G7Y', 'R43I', 'V97Z', 'M68F', 'T26R', 'U25O']",0.0,[]
121.0,5.0,"['F91V', 'Z90A', 'Y98S', 'S37Q', 'T54W']",8.0,"['Q8U', 'A84B', 'M93G', 'C43F', 'U31L', 'Q15P', 'B90A', 'L56M']",6.0,"['F91V', 'Z90A', 'Y98S', 'S37Q', 'T54W', 'Q8U']",0.0,[]
122.0,7.0,"['A84B', 'M93G', 'C43F', 'U31L', 'Q15P', 'B90A', 'L56M']",8.0,"['N13M', 'R2H', 'W6K', 'V31B', 'U97B', 'M25O', 'X72S', 'Z83W']",6.0,"['A84B', 'M93G', 'C43F', 'U31L', 'Q15P', 'B90A']",1.0,['L56M']
123.0,8.0,"['N13M', 'R2H', 'W6K', 'V31B', 'U97B', 'M25O', 'X72S', 'Z83W']",6.0,"['M71U', 'N47P', 'P27N', 'F99N', 'K8V', 'M15H']",6.0,"['N13M', 'R2H', 'W6K', 'V31B', 'U97B', 'M25O']",2.0,"['X72S', 'Z83W']"
124.0,6.0,"['M71U', 'N47P', 'P27N', 'F99N', 'K8V', 'M15H']",7.0,"['E27B', 'J33Y', 'N66H', 'R97M', 'M23R', 'C6Z', 'D32B']",6.0,"['M71U', 'N47P', 'P27N', 'F99N', 'K8V', 'M15H']",0.0,[]
125.0,7.0,"['E27B', 'J33Y', 'N66H', 'R97M', 'M23R', 'C6Z', 'D32B']",6.0,"['A9C', 'V20R', 'T90A', 'P37D', 'W18T', 'T69I']",3.0,"['E27B', 'J33Y', 'N66H']",4.0,"['R97M', 'M23R', 'C6Z', 'D32B']"
126.0,6.0,"['A9C', 'V20R', 'T90A', 'P37D', 'W18T', 'T69I']",6.0,"['L17O', 'J41Y', 'Q87L', 'U18I', 'C71V', 'A39H']",3.0,"['A9C', 'V20R', 'T90A']",3.0,"['P37D', 'W18T', 'T69I']"
127.0,6.0,"['L17O', 'J41Y', 'Q87L', 'U18I', 'C71V', 'A39H']",8.0,"['N7Q', 'Z60N', 'X69C', 'B18D', 'H58H', 'G85E', 'T51M', 'D51N']",6.0,"['L17O', 'J41Y', 'Q87L', 'U18I', 'C71V', 'A39H']",0.0,[]
128.0,8.0,"['N7Q', 'Z60N', 'X69C', 'B18D', 'H58H', 'G85E', 'T51M', 'D51N']",7.0,"['Z40Q', 'V3M', 'B61Z', 'G83R', 'S92K', 'X50O', 'K22H']",4.0,"['N7Q', 'Z60N', 'X69C', 'B18D']",4.0,"['H58H', 'G85E', 'T51M', 'D51N']"
129.0,7.0,"['Z40Q', 'V3M', 'B61Z', 'G83R', 'S92K', 'X50O', 'K22H']",7.0,"['Y3H', 'E31C', 'Y6G', 'Y100I', 'F17C', 'Y83C', 'S77R']",5.0,"['Z40Q', 'V3M', 'B61Z', 'G83R', 'S92K']",2.0,"['X50O', 'K22H']"
130.0,7.0,"['Y3H', 'E31C', 'Y6G', 'Y100I', 'F17C', 'Y83C', 'S77R']",7.0,"['N79E', 'C49H', 'C49Q', 'X52Q', 'Q98A', 'X53H', 'K56T']",4.0,"['Y3H', 'E31C', 'Y6G', 'Y100I']",3.0,"['F17C', 'Y83C', 'S77R']"
131.0,7.0,"['N79E', 'C49H', 'C49Q', 'X52Q', 'Q98A', 'X53H', 'K56T']",8.0,"['O53L', 'V14M', 'A43X', 'M78P', 'V42H', 'I69E', 'N46X', 'N100B']",3.0,"['N79E', 'C49H', 'C49Q']",4.0,"['X52Q', 'Q98A', 'X53H', 'K56T']"
132.0,8.0,"['O53L', 'V14M', 'A43X', 'M78P', 'V42H', 'I69E', 'N46X', 'N100B']",6.0,"['W91J', 'B56N', 'V12G', 'F100T', 'Q63W', 'Z40M']",6.0,"['O53L', 'V14M', 'A43X', 'M78P', 'V42H', 'I69E']",2.0,"['N46X', 'N100B']"
133.0,6.0,"['W91J', 'B56N', 'V12G', 'F100T', 'Q63W', 'Z40M']",9.0,"['C24I', 'N54V', 'N7F', 'Z37Z', 'M25P', 'N47T', 'X73G', 'P17P', 'X45W']",3.0,"['W91J', 'B56N', 'V12G']",3.0,"['F100T', 'Q63W', 'Z40M']"
134.0,9.0,"['C24I', 'N54V', 'N7F', 'Z37Z', 'M25P', 'N47T', 'X73G', 'P17P', 'X45W']",6.0,"['M28G', 'P59A', 'W88Q', 'A8I', 'A90B', 'Z99D']",5.0,"['C24I', 'N54V', 'N7F', 'Z37Z', 'M25P']",4.0,"['N47T', 'X73G', 'P17P', 'X45W']"
135.0,6.0,"['M28G', 'P59A', 'W88Q', 'A8I', 'A90B', 'Z99D']",7.0,"['R94S', 'K3D', 'M99A', 'T6U', 'M63O', 'P60O', 'Q47Q']",5.0,"['M28G', 'P59A', 'W88Q', 'A8I', 'A90B']",1.0,['Z99D']
136.0,7.0,"['R94S', 'K3D', 'M99A', 'T6U', 'M63O', 'P60O', 'Q47Q']",6.0,"['O63M', 'D34M', 'P42R', 'F35P', 'R67B', 'J91L']",3.0,"['R94S', 'K3D', 'M99A']",4.0,"['T6U', 'M63O', 'P60O', 'Q47Q']"
137.0,6.0,"['O63M', 'D34M', 'P42R', 'F35P', 'R67B', 'J91L']",7.0,"['J40Q', 'C19J', 'P74G', 'W57S', 'H13V', 'A95F', 'S79S']",5.0,"['O63M', 'D34M', 'P42R', 'F35P', 'R67B']",1.0,['J91L']
138.0,7.0,"['J40Q', 'C19J', 'P74G', 'W57S', 'H13V', 'A95F', 'S79S']",8.0,"['A53X', 'K81K', 'M65N', 'K64S', 'U42E', 'T93E', 'A86K', 'T91Y']",4.0,"['J40Q', 'C19J', 'P74G', 'W57S']",3.0,"['H13V', 'A95F', 'S79S']"
139.0,8.0,"['A53X', 'K81K', 'M65N', 'K64S', 'U42E', 'T93E', 'A86K', 'T91Y']",7.0,"['I35G', 'K38F', 'N74C', 'Z92T', 'V99R', 'N40S', 'V34N']",4.0,"['A53X', 'K81K', 'M65N', 'K64S']",4.0,"['U42E', 'T93E', 'A86K', 'T91Y']"
140.0,7.0,"['I35G', 'K38F', 'N74C', 'Z92T', 'V99R', 'N40S', 'V34N']",6.0,"['P7I', 'I8A', 'J50D', 'P56K', 'B99F', 'T18H']",3.0,"['I35G', 'K38F', 'N74C']",4.0,"['Z92T', 'V99R', 'N40S', 'V34N']"
141.0,6.0,"['P7I', 'I8A', 'J50D', 'P56K', 'B99F', 'T18H']",5.0,"['Q34V', 'M70V', 'I67M', 'X51G', 'W49D']",3.0,"['P7I', 'I8A', 'J50D']",3.0,"['P56K', 'B99F', 'T18H']"
142.0,5.0,"['Q34V', 'M70V', 'I67M', 'X51G', 'W49D']",6.0,"['C73U', 'T2M', 'L92A', 'Q37Y', 'X24H', 'W38A']",5.0,"['Q34V', 'M70V', 'I67M', 'X51G', 'W49D']",0.0,[]
143.0,6.0,"['C73U', 'T2M', 'L92A', 'Q37Y', 'X24H', 'W38A']",8.0,"['N15T', 'V99W', 'I88M', 'X20D', 'W86C', 'T62Q', 'U68R', 'G68O']",6.0,"['C73U', 'T2M', 'L92A', 'Q37Y', 'X24H', 'W38A']",0.0,[]
144.0,8.0,"['N15T', 'V99W', 'I88M', 'X20D', 'W86C', 'T62Q', 'U68R', 'G68O']",8.0,"['L11W', 'D96P', 'L13X', 'K88U', 'J19R', 'B28B', 'U94M', 'M47W']",4.0,"['N15T', 'V99W', 'I88M', 'X20D']",4.0,"['W86C', 'T62Q', 'U68R', 'G68O']"
145.0,8.0,"['L11W', 'D96P', 'L13X', 'K88U', 'J19R', 'B28B', 'U94M', 'M47W']",9.0,"['X9D', 'L33S', 'Q19W', 'T84Y', 'E90Y', 'G54X', 'O14R', 'N55D', 'Z5U']",5.0,"['L11W', 'D96P', 'L13X', 'K88U', 'J19R']",3.0,"['B28B', 'U94M', 'M47W']"
146.0,9.0,"['X9D', 'L33S', 'Q19W', 'T84Y', 'E90Y', 'G54X', 'O14R', 'N55D', 'Z5U']",7.0,"['W77P', 'M51O', 'A17Z', 'V97B', 'E15Z', 'Z87P', 'C31Y']",3.0,"['X9D', 'L33S', 'Q19W']",6.0,"['T84Y', 'E90Y', 'G54X', 'O14R', 'N55D', 'Z5U']"
147.0,7.0,"['W77P', 'M51O', 'A17Z', 'V97B', 'E15Z', 'Z87P', 'C31Y']",9.0,"['J33S', 'Q41J', 'X66O', 'G64H', 'Z64D', 'K2E', 'U24U', 'R80V', 'A2O']",6.0,"['W77P', 'M51O', 'A17Z', 'V97B', 'E15Z', 'Z87P']",1.0,['C31Y']
148.0,9.0,"['J33S', 'Q41J', 'X66O', 'G64H', 'Z64D', 'K2E', 'U24U', 'R80V', 'A2O']",5.0,"['S52E', 'H88T', 'H25M', 'X87I', 'H21J']",3.0,"['J33S', 'Q41J', 'X66O']",6.0,"['G64H', 'Z64D', 'K2E', 'U24U', 'R80V', 'A2O']"
149.0,5.0,"['S52E', 'H88T', 'H25M', 'X87I', 'H21J']",7.0,"['Q79W', 'A32G', 'N68P', 'Y44L', 'P95H', 'A39C', 'Z90C']",6.0,"['S52E', 'H88T', 'H25M', 'X87I', 'H21J', 'Q79W']",0.0,[]
150.0,6.0,"['A32G', 'N68P', 'Y44L', 'P95H', 'A39C', 'Z90C']",7.0,"['N14Q', 'X93Y', 'X29J', 'Z6M', 'T58G', 'V64G', 'B69E']",5.0,"['A32G', 'N68P', 'Y44L', 'P95H', 'A39C']",1.0,['Z90C']
151.0,7.0,"['N14Q', 'X93Y', 'X29J', 'Z6M', 'T58G', 'V64G', 'B69E']",7.0,"['W38F', 'Z92X', 'K54D', 'Z72J', 'J37Y', 'H20W', 'U86P']",6.0,"['N14Q', 'X93Y', 'X29J', 'Z6M', 'T58G', 'V64G']",1.0,['B69E']
152.0,7.0,"['W38F', 'Z92X', 'K54D', 'Z72J', 'J37Y', 'H20W', 'U86P']",7.0,"['F70N', 'W42G', 'Y43X', 'G45U', 'B92N', 'N18R', 'K82O']",5.0,"['W38F', 'Z92X', 'K54D', 'Z72J', 'J37Y']",2.0,"['H20W', 'U86P']"
153.0,7.0,"['F70N', 'W42G', 'Y43X', 'G45U', 'B92N', 'N18R', 'K82O']",7.0,"['R74L', 'X31U', 'D47C', 'J9E', 'Y56E', 'M9A', 'Y26Z']",3.0,"['F70N', 'W42G', 'Y43X']",4.0,"['G45U', 'B92N', 'N18R', 'K82O']"
154.0,7.0,"['R74L', 'X31U', 'D47C', 'J9E', 'Y56E', 'M9A', 'Y26Z']",8.0,"['T1A', 'X9W', 'L11Z', 'C88D', 'A15G', 'D93S', 'Z93Y', 'R17C']",5.0,"['R74L', 'X31U', 'D47C', 'J9E', 'Y56E']",2.0,"['M9A', 'Y26Z']"
155.0,8.0,"['T1A', 'X9W', 'L11Z', 'C88D', 'A15G', 'D93S', 'Z93Y', 'R17C']",9.0,"['G48A', 'M27S', 'P42E', 'T30I', 'R78M', 'A20M', 'H55N', 'G38Y', 'X3I']",3.0,"['T1A', 'X9W', 'L11Z']",5.0,"['C88D', 'A15G', 'D93S', 'Z93Y', 'R17C']"
156.0,9.0,"['G48A', 'M27S', 'P42E', 'T30I', 'R78M', 'A20M', 'H55N', 'G38Y', 'X3I']",6.0,"['B83Z', 'B46W', 'P6R', 'H83V', 'L63R', 'H88L']",3.0,"['G48A', 'M27S', 'P42E']",6.0,"['T30I', 'R78M', 'A20M', 'H55N', 'G38Y', 'X3I']"
157.0,6.0,"['B83Z', 'B46W', 'P6R', 'H83V', 'L63R', 'H88L']",9.0,"['T91N', 'F19Y', 'L82Q', 'P68U', 'B18J', 'V98B', 'R16U', 'Q96J', 'C50Y']",3.0,"['B83Z', 'B46W', 'P6R']",3.0,"['H83V', 'L63R', 'H88L']"
158.0,9.0,"['T91N', 'F19Y', 'L82Q', 'P68U', 'B18J', 'V98B', 'R16U', 'Q96J', 'C50Y']",9.0,"['K61G', 'R10Q', 'Q28Z', 'W40M', 'I95H', 'H90U', 'S64N', 'Z16E', 'B31C']",4.0,"['T91N', 'F19Y', 'L82Q', 'P68U']",5.0,"['B18J', 'V98B', 'R16U', 'Q96J', 'C50Y']"
159.0,9.0,"['K61G', 'R10Q', 'Q28Z', 'W40M', 'I95H', 'H90U', 'S64N', 'Z16E', 'B31C']",8.0,"['M89W', 'R49O', 'U58Q', 'R46K', 'I24C', 'X46Q', 'W78B', 'X22E']",3.0,"['K61G', 'R10Q', 'Q28Z']",6.0,"['W40M', 'I95H', 'H90U', 'S64N', 'Z16E', 'B31C']"
160.0,8.0,"['M89W', 'R49O', 'U58Q', 'R46K', 'I24C', 'X46Q', 'W78B', 'X22E']",6.0,"['I62U', 'U86V', 'R2C', 'G61J', 'Y62N', 'D48R']",3.0,"['M89W', 'R49O', 'U58Q']",5.0,"['R46K', 'I24C', 'X46Q', 'W78B', 'X22E']"
161.0,6.0,"['I62U', 'U86V', 'R2C', 'G61J', 'Y62N', 'D48R']",6.0,"['F16P', 'E53E', 'H24S', 'G11U', 'R79U', 'P26V']",5.0,"['I62U', 'U86V', 'R2C', 'G61J', 'Y62N']",1.0,['D48R']
162.0,6.0,"['F16P', 'E53E', 'H24S', 'G11U', 'R79U', 'P26V']",8.0,"['F24U', 'U80I', 'W43P', 'L22T', 'Z95C', 'G58I', 'K34B', 'F6F']",6.0,"['F16P', 'E53E', 'H24S', 'G11U', 'R79U', 'P26V']",0.0,[]
163.0,8.0,"['F24U', 'U80I', 'W43P', 'L22T', 'Z95C', 'G58I', 'K34B', 'F6F']",9.0,"['W65T', 'S30W', 'C86K', 'W40W', 'A84N', 'C84G', 'B73N', 'H27T', 'D37F']",4.0,"['F24U', 'U80I', 'W43P', 'L22T']",4.0,"['Z95C', 'G58I', 'K34B', 'F6F']"
164.0,9.0,"['W65T', 'S30W', 'C86K', 'W40W', 'A84N', 'C84G', 'B73N', 'H27T', 'D37F']",7.0,"['C5T', 'X62N', 'B23R', 'I29O', 'U34R', 'U16M', 'W100E']",4.0,"['W65T', 'S30W', 'C86K', 'W40W']",5.0,"['A84N', 'C84G', 'B73N', 'H27T', 'D37F']"
165.0,7.0,"['C5T', 'X62N', 'B23R', 'I29O', 'U34R', 'U16M', 'W100E']",6.0,"['I53F', 'C82D', 'D33H', 'T20C', 'Z99X', 'K76W']",5.0,"['C5T', 'X62N', 'B23R', 'I29O', 'U34R']",2.0,"['U16M', 'W100E']"
166.0,6.0,"['I53F', 'C82D', 'D33H', 'T20C', 'Z99X', 'K76W']",8.0,"['U17E', 'R19X', 'O68B', 'S97R', 'Y60Y', 'N15W', 'T31T', 'Q100J']",3.0,"['I53F', 'C82D', 'D33H']",3.0,"['T20C', 'Z99X', 'K76W']"
167.0,8.0,"['U17E', 'R19X', 'O68B', 'S97R', 'Y60Y', 'N15W', 'T31T', 'Q100J']",5.0,"['M1Z', 'T40B', 'R94B', 'B94Z', 'G35R']",6.0,"['U17E', 'R19X', 'O68B', 'S97R', 'Y60Y', 'N15W']",2.0,"['T31T', 'Q100J']"
168.0,5.0,"['M1Z', 'T40B', 'R94B', 'B94Z', 'G35R']",6.0,"['N97W', 'Q59F', 'A91S', 'V89K', 'S11N', 'Y27O']",5.0,"['M1Z', 'T40B', 'R94B', 'B94Z', 'G35R']",0.0,[]
169.0,6.0,"['N97W', 'Q59F', 'A91S', 'V89K', 'S11N', 'Y27O']",8.0,"['L68B', 'E100W', 'Q54A', 'M63H', 'R15G', 'P41C', 'I90T', 'H92M']",3.0,"['N97W', 'Q59F', 'A91S']",3.0,"['V89K', 'S11N', 'Y27O']"
170.0,8.0,"['L68B', 'E100W', 'Q54A', 'M63H', 'R15G', 'P41C', 'I90T', 'H92M']",7.0,"['L2H', 'B73L', 'A16H', 'G48R', 'F81C', 'Q4C', 'J45W']",5.0,"['L68B', 'E100W', 'Q54A', 'M63H', 'R15G']",3.0,"['P41C', 'I90T', 'H92M']"
171.0,7.0,"['L2H', 'B73L', 'A16H', 'G48R', 'F81C', 'Q4C', 'J45W']",9.0,"['B58Z', 'H62R', 'F13V', 'Q51D', 'N42N', 'Y20L', 'U60A', 'V91I', 'X16R']",4.0,"['L2H', 'B73L', 'A16H', 'G48R']",3.0,"['F81C', 'Q4C', 'J45W']"
172.0,9.0,"['B58Z', 'H62R', 'F13V', 'Q51D', 'N42N', 'Y20L', 'U60A', 'V91I', 'X16R']",5.0,"['Z30J', 'X11Y', 'Z94D', 'C53F', 'R6M']",3.0,"['B58Z', 'H62R', 'F13V']",6.0,"['Q51D', 'N42N', 'Y20L', 'U60A', 'V91I', 'X16R']"
173.0,5.0,"['Z30J', 'X11Y', 'Z94D', 'C53F', 'R6M']",9.0,"['H97G', 'H48C', 'X16Y', 'V75F', 'A71T', 'V81C', 'M36L', 'Z100J', 'C17W']",6.0,"['Z30J', 'X11Y', 'Z94D', 'C53F', 'R6M', 'H97G']",0.0,[]
174.0,8.0,"['H48C', 'X16Y', 'V75F', 'A71T', 'V81C', 'M36L', 'Z100J', 'C17W']",7.0,"['D2R', 'J81N', 'N99F', 'X42C', 'G26L', 'B46O', 'O94U']",4.0,"['H48C', 'X16Y', 'V75F', 'A71T']",4.0,"['V81C', 'M36L', 'Z100J', 'C17W']"
175.0,7.0,"['D2R', 'J81N', 'N99F', 'X42C', 'G26L', 'B46O', 'O94U']",7.0,"['C75B', 'Z34H', 'P46Q', 'B79R', 'L6Y', 'B49H', 'T98E']",4.0,"['D2R', 'J81N', 'N99F', 'X42C']",3.0,"['G26L', 'B46O', 'O94U']"
176.0,7.0,"['C75B', 'Z34H', 'P46Q', 'B79R', 'L6Y', 'B49H', 'T98E']",6.0,"['C29F', 'L49N', 'E76X', 'K80X', 'O70F', 'O78C']",3.0,"['C75B', 'Z34H', 'P46Q']",4.0,"['B79R', 'L6Y', 'B49H', 'T98E']"
177.0,6.0,"['C29F', 'L49N', 'E76X', 'K80X', 'O70F', 'O78C']",9.0,"['J38Q', 'S64L', 'F93O', 'D83I', 'H50K', 'I58Y', 'R51S', 'S52H', 'G7W']",3.0,"['C29F', 'L49N', 'E76X']",3.0,"['K80X', 'O70F', 'O78C']"
