Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
92.0,8.0,"['D89R', 'M67T', 'V36O', 'E69R', 'G75Z', 'O12S', 'N79X', 'L61F']",8.0,"['Q85E', 'U20A', 'Y1A', 'N44M', 'S10C', 'C74T', 'X15K', 'O26N']",6.0,"['D89R', 'M67T', 'V36O', 'E69R', 'G75Z', 'O12S']",2.0,"['N79X', 'L61F']"
93.0,8.0,"['Q85E', 'U20A', 'Y1A', 'N44M', 'S10C', 'C74T', 'X15K', 'O26N']",7.0,"['D21V', 'M12S', 'X50G', 'E44I', 'I60I', 'G57E', 'S29O']",5.0,"['Q85E', 'U20A', 'Y1A', 'N44M', 'S10C']",3.0,"['C74T', 'X15K', 'O26N']"
94.0,7.0,"['D21V', 'M12S', 'X50G', 'E44I', 'I60I', 'G57E', 'S29O']",6.0,"['Y96S', 'L64S', 'J64Z', 'H15L', 'E57A', 'B47X']",3.0,"['D21V', 'M12S', 'X50G']",4.0,"['E44I', 'I60I', 'G57E', 'S29O']"
95.0,6.0,"['Y96S', 'L64S', 'J64Z', 'H15L', 'E57A', 'B47X']",6.0,"['J9B', 'W68Y', 'E100R', 'C84Q', 'V83O', 'H84G']",5.0,"['Y96S', 'L64S', 'J64Z', 'H15L', 'E57A']",1.0,['B47X']
96.0,6.0,"['J9B', 'W68Y', 'E100R', 'C84Q', 'V83O', 'H84G']",8.0,"['E63O', 'U47Q', 'Y14C', 'V62U', 'V32P', 'U19H', 'V67F', 'P78B']",3.0,"['J9B', 'W68Y', 'E100R']",3.0,"['C84Q', 'V83O', 'H84G']"
97.0,8.0,"['E63O', 'U47Q', 'Y14C', 'V62U', 'V32P', 'U19H', 'V67F', 'P78B']",5.0,"['K58N', 'W59G', 'Y82A', 'X89H', 'K10N']",4.0,"['E63O', 'U47Q', 'Y14C', 'V62U']",4.0,"['V32P', 'U19H', 'V67F', 'P78B']"
98.0,5.0,"['K58N', 'W59G', 'Y82A', 'X89H', 'K10N']",9.0,"['U14A', 'X41Q', 'O42F', 'P80M', 'X21A', 'P67S', 'B48H', 'J89W', 'E93F']",6.0,"['K58N', 'W59G', 'Y82A', 'X89H', 'K10N', 'U14A']",0.0,[]
99.0,8.0,"['X41Q', 'O42F', 'P80M', 'X21A', 'P67S', 'B48H', 'J89W', 'E93F']",7.0,"['V80N', 'Y6V', 'F74L', 'H39S', 'B72J', 'X21A', 'T62I']",5.0,"['X41Q', 'O42F', 'P80M', 'X21A', 'P67S']",3.0,"['B48H', 'J89W', 'E93F']"
100.0,7.0,"['V80N', 'Y6V', 'F74L', 'H39S', 'B72J', 'X21A', 'T62I']",8.0,"['F64J', 'H83K', 'V73K', 'D71E', 'F66Z', 'K20E', 'R80S', 'G55J']",5.0,"['V80N', 'Y6V', 'F74L', 'H39S', 'B72J']",2.0,"['X21A', 'T62I']"
101.0,8.0,"['F64J', 'H83K', 'V73K', 'D71E', 'F66Z', 'K20E', 'R80S', 'G55J']",7.0,"['Z88D', 'T79L', 'W68P', 'Q81E', 'C51W', 'T10U', 'A99Y']",6.0,"['F64J', 'H83K', 'V73K', 'D71E', 'F66Z', 'K20E']",2.0,"['R80S', 'G55J']"
102.0,7.0,"['Z88D', 'T79L', 'W68P', 'Q81E', 'C51W', 'T10U', 'A99Y']",7.0,"['V69I', 'H35N', 'E60T', 'R59Q', 'T12Z', 'H9I', 'G75L']",6.0,"['Z88D', 'T79L', 'W68P', 'Q81E', 'C51W', 'T10U']",1.0,['A99Y']
103.0,7.0,"['V69I', 'H35N', 'E60T', 'R59Q', 'T12Z', 'H9I', 'G75L']",6.0,"['C48R', 'D5A', 'U34H', 'R89U', 'P7V', 'V93M']",3.0,"['V69I', 'H35N', 'E60T']",4.0,"['R59Q', 'T12Z', 'H9I', 'G75L']"
104.0,6.0,"['C48R', 'D5A', 'U34H', 'R89U', 'P7V', 'V93M']",9.0,"['K47O', 'Y5T', 'T31C', 'A37T', 'W27J', 'B7O', 'N3I', 'J64C', 'D22D']",5.0,"['C48R', 'D5A', 'U34H', 'R89U', 'P7V']",1.0,['V93M']
105.0,9.0,"['K47O', 'Y5T', 'T31C', 'A37T', 'W27J', 'B7O', 'N3I', 'J64C', 'D22D']",7.0,"['I50B', 'G22X', 'M37U', 'G7Y', 'S95F', 'P83V', 'I67T']",5.0,"['K47O', 'Y5T', 'T31C', 'A37T', 'W27J']",4.0,"['B7O', 'N3I', 'J64C', 'D22D']"
106.0,7.0,"['I50B', 'G22X', 'M37U', 'G7Y', 'S95F', 'P83V', 'I67T']",5.0,"['B17U', 'S48K', 'S72G', 'I66U', 'C59J']",3.0,"['I50B', 'G22X', 'M37U']",4.0,"['G7Y', 'S95F', 'P83V', 'I67T']"
107.0,5.0,"['B17U', 'S48K', 'S72G', 'I66U', 'C59J']",7.0,"['I79L', 'V40I', 'K65M', 'F2M', 'C60P', 'J69S', 'O76J']",5.0,"['B17U', 'S48K', 'S72G', 'I66U', 'C59J']",0.0,[]
108.0,7.0,"['I79L', 'V40I', 'K65M', 'F2M', 'C60P', 'J69S', 'O76J']",9.0,"['U81K', 'M93H', 'H5M', 'Z70T', 'L75L', 'A3J', 'X31O', 'Z89S', 'U62Y']",3.0,"['I79L', 'V40I', 'K65M']",4.0,"['F2M', 'C60P', 'J69S', 'O76J']"
109.0,9.0,"['U81K', 'M93H', 'H5M', 'Z70T', 'L75L', 'A3J', 'X31O', 'Z89S', 'U62Y']",6.0,"['M88L', 'O50H', 'Q88N', 'M22X', 'M51V', 'W58R']",6.0,"['U81K', 'M93H', 'H5M', 'Z70T', 'L75L', 'A3J']",3.0,"['X31O', 'Z89S', 'U62Y']"
110.0,6.0,"['M88L', 'O50H', 'Q88N', 'M22X', 'M51V', 'W58R']",7.0,"['I38F', 'Q94Q', 'O87T', 'G94A', 'H1Q', 'C80S', 'O91V']",4.0,"['M88L', 'O50H', 'Q88N', 'M22X']",2.0,"['M51V', 'W58R']"
111.0,7.0,"['I38F', 'Q94Q', 'O87T', 'G94A', 'H1Q', 'C80S', 'O91V']",7.0,"['Z68O', 'W24B', 'P96X', 'Y86V', 'V6E', 'O83Q', 'M75O']",6.0,"['I38F', 'Q94Q', 'O87T', 'G94A', 'H1Q', 'C80S']",1.0,['O91V']
112.0,7.0,"['Z68O', 'W24B', 'P96X', 'Y86V', 'V6E', 'O83Q', 'M75O']",6.0,"['A84X', 'Q85F', 'I28Q', 'L53I', 'C80Y', 'M59N']",6.0,"['Z68O', 'W24B', 'P96X', 'Y86V', 'V6E', 'O83Q']",1.0,['M75O']
113.0,6.0,"['A84X', 'Q85F', 'I28Q', 'L53I', 'C80Y', 'M59N']",7.0,"['V69E', 'W14K', 'L25Z', 'W49Q', 'G71U', 'J100P', 'A6S']",4.0,"['A84X', 'Q85F', 'I28Q', 'L53I']",2.0,"['C80Y', 'M59N']"
114.0,7.0,"['V69E', 'W14K', 'L25Z', 'W49Q', 'G71U', 'J100P', 'A6S']",8.0,"['M36K', 'R71Q', 'F50M', 'U80X', 'C54H', 'N97M', 'V89T', 'Z89J']",6.0,"['V69E', 'W14K', 'L25Z', 'W49Q', 'G71U', 'J100P']",1.0,['A6S']
115.0,8.0,"['M36K', 'R71Q', 'F50M', 'U80X', 'C54H', 'N97M', 'V89T', 'Z89J']",8.0,"['C5U', 'Q7P', 'K96D', 'J9Y', 'V30B', 'A58B', 'U38A', 'Y41W']",6.0,"['M36K', 'R71Q', 'F50M', 'U80X', 'C54H', 'N97M']",2.0,"['V89T', 'Z89J']"
116.0,8.0,"['C5U', 'Q7P', 'K96D', 'J9Y', 'V30B', 'A58B', 'U38A', 'Y41W']",7.0,"['E1Y', 'M13F', 'Y28N', 'X51C', 'N25V', 'U68M', 'F93O']",6.0,"['C5U', 'Q7P', 'K96D', 'J9Y', 'V30B', 'A58B']",2.0,"['U38A', 'Y41W']"
117.0,7.0,"['E1Y', 'M13F', 'Y28N', 'X51C', 'N25V', 'U68M', 'F93O']",8.0,"['M97I', 'W10H', 'N2T', 'K15B', 'F2W', 'Y79M', 'L91S', 'V19B']",5.0,"['E1Y', 'M13F', 'Y28N', 'X51C', 'N25V']",2.0,"['U68M', 'F93O']"
118.0,8.0,"['M97I', 'W10H', 'N2T', 'K15B', 'F2W', 'Y79M', 'L91S', 'V19B']",7.0,"['S98C', 'I82B', 'W83J', 'I93N', 'Y88R', 'Z86U', 'V96Q']",6.0,"['M97I', 'W10H', 'N2T', 'K15B', 'F2W', 'Y79M']",2.0,"['L91S', 'V19B']"
119.0,7.0,"['S98C', 'I82B', 'W83J', 'I93N', 'Y88R', 'Z86U', 'V96Q']",6.0,"['O57N', 'Y30F', 'S43D', 'F36P', 'D66I', 'V96P']",5.0,"['S98C', 'I82B', 'W83J', 'I93N', 'Y88R']",2.0,"['Z86U', 'V96Q']"
120.0,6.0,"['O57N', 'Y30F', 'S43D', 'F36P', 'D66I', 'V96P']",8.0,"['V88Y', 'D74Q', 'P11R', 'G77H', 'J66D', 'S76D', 'G16K', 'W20F']",5.0,"['O57N', 'Y30F', 'S43D', 'F36P', 'D66I']",1.0,['V96P']
121.0,8.0,"['V88Y', 'D74Q', 'P11R', 'G77H', 'J66D', 'S76D', 'G16K', 'W20F']",8.0,"['A59W', 'V7O', 'D6U', 'P68J', 'Q67O', 'K32W', 'D30U', 'Z75J']",4.0,"['V88Y', 'D74Q', 'P11R', 'G77H']",4.0,"['J66D', 'S76D', 'G16K', 'W20F']"
122.0,8.0,"['A59W', 'V7O', 'D6U', 'P68J', 'Q67O', 'K32W', 'D30U', 'Z75J']",7.0,"['Z86I', 'L3Y', 'B55B', 'B9P', 'V2O', 'P57D', 'U1U']",5.0,"['A59W', 'V7O', 'D6U', 'P68J', 'Q67O']",3.0,"['K32W', 'D30U', 'Z75J']"
123.0,7.0,"['Z86I', 'L3Y', 'B55B', 'B9P', 'V2O', 'P57D', 'U1U']",5.0,"['Y81T', 'W98Z', 'W52E', 'E42F', 'D24Z']",5.0,"['Z86I', 'L3Y', 'B55B', 'B9P', 'V2O']",2.0,"['P57D', 'U1U']"
124.0,5.0,"['Y81T', 'W98Z', 'W52E', 'E42F', 'D24Z']",7.0,"['Z43I', 'W17P', 'U28O', 'X93Z', 'B94B', 'R15Z', 'A94E']",3.0,"['Y81T', 'W98Z', 'W52E']",2.0,"['E42F', 'D24Z']"
125.0,7.0,"['Z43I', 'W17P', 'U28O', 'X93Z', 'B94B', 'R15Z', 'A94E']",8.0,"['I19R', 'O55V', 'R55Z', 'L19H', 'U23W', 'I37X', 'C45U', 'L60X']",3.0,"['Z43I', 'W17P', 'U28O']",4.0,"['X93Z', 'B94B', 'R15Z', 'A94E']"
126.0,8.0,"['I19R', 'O55V', 'R55Z', 'L19H', 'U23W', 'I37X', 'C45U', 'L60X']",8.0,"['P90T', 'H34K', 'J37P', 'T73Z', 'W22H', 'T80T', 'Z77K', 'X14A']",4.0,"['I19R', 'O55V', 'R55Z', 'L19H']",4.0,"['U23W', 'I37X', 'C45U', 'L60X']"
127.0,8.0,"['P90T', 'H34K', 'J37P', 'T73Z', 'W22H', 'T80T', 'Z77K', 'X14A']",6.0,"['H72V', 'D87C', 'W94S', 'B82L', 'P13O', 'Z84W']",6.0,"['P90T', 'H34K', 'J37P', 'T73Z', 'W22H', 'T80T']",2.0,"['Z77K', 'X14A']"
128.0,6.0,"['H72V', 'D87C', 'W94S', 'B82L', 'P13O', 'Z84W']",8.0,"['S70M', 'Y57D', 'X32Z', 'H98L', 'U53B', 'O64E', 'V55N', 'P8B']",3.0,"['H72V', 'D87C', 'W94S']",3.0,"['B82L', 'P13O', 'Z84W']"
129.0,8.0,"['S70M', 'Y57D', 'X32Z', 'H98L', 'U53B', 'O64E', 'V55N', 'P8B']",6.0,"['T17M', 'S14C', 'R78T', 'C41J', 'Z14H', 'P51Y']",5.0,"['S70M', 'Y57D', 'X32Z', 'H98L', 'U53B']",3.0,"['O64E', 'V55N', 'P8B']"
130.0,6.0,"['T17M', 'S14C', 'R78T', 'C41J', 'Z14H', 'P51Y']",5.0,"['J8V', 'R30O', 'K94Z', 'V62U', 'B5O']",5.0,"['T17M', 'S14C', 'R78T', 'C41J', 'Z14H']",1.0,['P51Y']
131.0,5.0,"['J8V', 'R30O', 'K94Z', 'V62U', 'B5O']",7.0,"['Y83V', 'C99X', 'T64M', 'T6R', 'G96H', 'F55T', 'E33X']",3.0,"['J8V', 'R30O', 'K94Z']",2.0,"['V62U', 'B5O']"
132.0,7.0,"['Y83V', 'C99X', 'T64M', 'T6R', 'G96H', 'F55T', 'E33X']",9.0,"['Z90U', 'W54W', 'F100J', 'F10J', 'G81B', 'Q65V', 'V80G', 'P84O', 'U20O']",5.0,"['Y83V', 'C99X', 'T64M', 'T6R', 'G96H']",2.0,"['F55T', 'E33X']"
133.0,9.0,"['Z90U', 'W54W', 'F100J', 'F10J', 'G81B', 'Q65V', 'V80G', 'P84O', 'U20O']",9.0,"['K96S', 'E81N', 'B21W', 'R51N', 'U25T', 'Q19B', 'N82R', 'K45I', 'U58I']",4.0,"['Z90U', 'W54W', 'F100J', 'F10J']",5.0,"['G81B', 'Q65V', 'V80G', 'P84O', 'U20O']"
134.0,9.0,"['K96S', 'E81N', 'B21W', 'R51N', 'U25T', 'Q19B', 'N82R', 'K45I', 'U58I']",5.0,"['T71X', 'T26S', 'C81V', 'K4Q', 'E44X']",5.0,"['K96S', 'E81N', 'B21W', 'R51N', 'U25T']",4.0,"['Q19B', 'N82R', 'K45I', 'U58I']"
135.0,5.0,"['T71X', 'T26S', 'C81V', 'K4Q', 'E44X']",8.0,"['N62Y', 'Y3C', 'W40Q', 'A14J', 'P55I', 'N81K', 'V72X', 'K36E']",3.0,"['T71X', 'T26S', 'C81V']",2.0,"['K4Q', 'E44X']"
136.0,8.0,"['N62Y', 'Y3C', 'W40Q', 'A14J', 'P55I', 'N81K', 'V72X', 'K36E']",7.0,"['F34K', 'O87F', 'X45B', 'L49P', 'E22O', 'C15O', 'R51O']",3.0,"['N62Y', 'Y3C', 'W40Q']",5.0,"['A14J', 'P55I', 'N81K', 'V72X', 'K36E']"
137.0,7.0,"['F34K', 'O87F', 'X45B', 'L49P', 'E22O', 'C15O', 'R51O']",6.0,"['R10T', 'H59D', 'X61G', 'A41H', 'R10J', 'S84P']",3.0,"['F34K', 'O87F', 'X45B']",4.0,"['L49P', 'E22O', 'C15O', 'R51O']"
138.0,6.0,"['R10T', 'H59D', 'X61G', 'A41H', 'R10J', 'S84P']",7.0,"['E52Q', 'Y47D', 'N9V', 'U16F', 'A40H', 'M36I', 'H97Z']",5.0,"['R10T', 'H59D', 'X61G', 'A41H', 'R10J']",1.0,['S84P']
139.0,7.0,"['E52Q', 'Y47D', 'N9V', 'U16F', 'A40H', 'M36I', 'H97Z']",6.0,"['B60L', 'F10O', 'V74L', 'J15E', 'H68O', 'W51I']",6.0,"['E52Q', 'Y47D', 'N9V', 'U16F', 'A40H', 'M36I']",1.0,['H97Z']
140.0,6.0,"['B60L', 'F10O', 'V74L', 'J15E', 'H68O', 'W51I']",8.0,"['K25E', 'S72U', 'P61K', 'T53W', 'Y51S', 'J95Y', 'G15A', 'V42Z']",4.0,"['B60L', 'F10O', 'V74L', 'J15E']",2.0,"['H68O', 'W51I']"
141.0,8.0,"['K25E', 'S72U', 'P61K', 'T53W', 'Y51S', 'J95Y', 'G15A', 'V42Z']",7.0,"['E37C', 'Q22Y', 'T79C', 'U7N', 'F5A', 'P79G', 'Y22W']",5.0,"['K25E', 'S72U', 'P61K', 'T53W', 'Y51S']",3.0,"['J95Y', 'G15A', 'V42Z']"
142.0,7.0,"['E37C', 'Q22Y', 'T79C', 'U7N', 'F5A', 'P79G', 'Y22W']",7.0,"['F69R', 'F39R', 'E65I', 'S30Y', 'H3W', 'N78A', 'I53K']",4.0,"['E37C', 'Q22Y', 'T79C', 'U7N']",3.0,"['F5A', 'P79G', 'Y22W']"
143.0,7.0,"['F69R', 'F39R', 'E65I', 'S30Y', 'H3W', 'N78A', 'I53K']",6.0,"['H14G', 'R8H', 'H14Y', 'M100Q', 'N32R', 'X63W']",3.0,"['F69R', 'F39R', 'E65I']",4.0,"['S30Y', 'H3W', 'N78A', 'I53K']"
144.0,6.0,"['H14G', 'R8H', 'H14Y', 'M100Q', 'N32R', 'X63W']",6.0,"['M73P', 'R50H', 'W60I', 'W40M', 'W87S', 'M34B']",4.0,"['H14G', 'R8H', 'H14Y', 'M100Q']",2.0,"['N32R', 'X63W']"
145.0,6.0,"['M73P', 'R50H', 'W60I', 'W40M', 'W87S', 'M34B']",8.0,"['J76E', 'M33C', 'Z59M', 'R95S', 'Z46D', 'Y12H', 'L74N', 'E94D']",3.0,"['M73P', 'R50H', 'W60I']",3.0,"['W40M', 'W87S', 'M34B']"
146.0,8.0,"['J76E', 'M33C', 'Z59M', 'R95S', 'Z46D', 'Y12H', 'L74N', 'E94D']",7.0,"['H83T', 'R7N', 'A54D', 'O27G', 'W3H', 'B7Q', 'H49P']",6.0,"['J76E', 'M33C', 'Z59M', 'R95S', 'Z46D', 'Y12H']",2.0,"['L74N', 'E94D']"
147.0,7.0,"['H83T', 'R7N', 'A54D', 'O27G', 'W3H', 'B7Q', 'H49P']",7.0,"['F6E', 'W95K', 'F28W', 'H21G', 'N80U', 'E13K', 'L21G']",3.0,"['H83T', 'R7N', 'A54D']",4.0,"['O27G', 'W3H', 'B7Q', 'H49P']"
148.0,7.0,"['F6E', 'W95K', 'F28W', 'H21G', 'N80U', 'E13K', 'L21G']",5.0,"['M73E', 'K43D', 'I32E', 'U46M', 'W80V']",3.0,"['F6E', 'W95K', 'F28W']",4.0,"['H21G', 'N80U', 'E13K', 'L21G']"
149.0,5.0,"['M73E', 'K43D', 'I32E', 'U46M', 'W80V']",8.0,"['R21G', 'M54H', 'W32E', 'O28D', 'R55R', 'Y39Q', 'V100Q', 'O1B']",3.0,"['M73E', 'K43D', 'I32E']",2.0,"['U46M', 'W80V']"
150.0,8.0,"['R21G', 'M54H', 'W32E', 'O28D', 'R55R', 'Y39Q', 'V100Q', 'O1B']",9.0,"['L60M', 'E90P', 'O48R', 'F83S', 'C1F', 'M82F', 'O44B', 'W23V', 'K78R']",3.0,"['R21G', 'M54H', 'W32E']",5.0,"['O28D', 'R55R', 'Y39Q', 'V100Q', 'O1B']"
151.0,9.0,"['L60M', 'E90P', 'O48R', 'F83S', 'C1F', 'M82F', 'O44B', 'W23V', 'K78R']",8.0,"['W82K', 'T100V', 'B21T', 'S49F', 'C73W', 'F81E', 'Q82K', 'I94J']",6.0,"['L60M', 'E90P', 'O48R', 'F83S', 'C1F', 'M82F']",3.0,"['O44B', 'W23V', 'K78R']"
152.0,8.0,"['W82K', 'T100V', 'B21T', 'S49F', 'C73W', 'F81E', 'Q82K', 'I94J']",8.0,"['W40R', 'M45Y', 'G87R', 'Y10X', 'F11J', 'K90X', 'X79H', 'C89J']",4.0,"['W82K', 'T100V', 'B21T', 'S49F']",4.0,"['C73W', 'F81E', 'Q82K', 'I94J']"
153.0,8.0,"['W40R', 'M45Y', 'G87R', 'Y10X', 'F11J', 'K90X', 'X79H', 'C89J']",9.0,"['F89R', 'Y54Y', 'W76X', 'F71W', 'M78G', 'F38N', 'W22W', 'T83H', 'V60X']",3.0,"['W40R', 'M45Y', 'G87R']",5.0,"['Y10X', 'F11J', 'K90X', 'X79H', 'C89J']"
154.0,9.0,"['F89R', 'Y54Y', 'W76X', 'F71W', 'M78G', 'F38N', 'W22W', 'T83H', 'V60X']",9.0,"['V29W', 'N89M', 'P53N', 'H26H', 'I86O', 'C78U', 'B98C', 'J66X', 'F64H']",5.0,"['F89R', 'Y54Y', 'W76X', 'F71W', 'M78G']",4.0,"['F38N', 'W22W', 'T83H', 'V60X']"
155.0,9.0,"['V29W', 'N89M', 'P53N', 'H26H', 'I86O', 'C78U', 'B98C', 'J66X', 'F64H']",8.0,"['P24N', 'L59J', 'W24G', 'H62J', 'M52Z', 'T16F', 'A90O', 'U91J']",3.0,"['V29W', 'N89M', 'P53N']",6.0,"['H26H', 'I86O', 'C78U', 'B98C', 'J66X', 'F64H']"
156.0,8.0,"['P24N', 'L59J', 'W24G', 'H62J', 'M52Z', 'T16F', 'A90O', 'U91J']",9.0,"['A42P', 'A9X', 'N74Q', 'E13Z', 'I50E', 'Z42G', 'C6B', 'W72X', 'B27L']",5.0,"['P24N', 'L59J', 'W24G', 'H62J', 'M52Z']",3.0,"['T16F', 'A90O', 'U91J']"
157.0,9.0,"['A42P', 'A9X', 'N74Q', 'E13Z', 'I50E', 'Z42G', 'C6B', 'W72X', 'B27L']",9.0,"['L78D', 'Q18Z', 'F17C', 'T77J', 'T12W', 'E97O', 'U91W', 'K44V', 'O100D']",4.0,"['A42P', 'A9X', 'N74Q', 'E13Z']",5.0,"['I50E', 'Z42G', 'C6B', 'W72X', 'B27L']"
158.0,9.0,"['L78D', 'Q18Z', 'F17C', 'T77J', 'T12W', 'E97O', 'U91W', 'K44V', 'O100D']",7.0,"['X92P', 'O98J', 'S61C', 'N64E', 'E43U', 'J11W', 'A68F']",5.0,"['L78D', 'Q18Z', 'F17C', 'T77J', 'T12W']",4.0,"['E97O', 'U91W', 'K44V', 'O100D']"
159.0,7.0,"['X92P', 'O98J', 'S61C', 'N64E', 'E43U', 'J11W', 'A68F']",7.0,"['S16L', 'L26B', 'U88D', 'A54U', 'B15A', 'J96W', 'Y68L']",4.0,"['X92P', 'O98J', 'S61C', 'N64E']",3.0,"['E43U', 'J11W', 'A68F']"
160.0,7.0,"['S16L', 'L26B', 'U88D', 'A54U', 'B15A', 'J96W', 'Y68L']",6.0,"['X41M', 'Y83U', 'C21D', 'C62P', 'C11T', 'O66U']",4.0,"['S16L', 'L26B', 'U88D', 'A54U']",3.0,"['B15A', 'J96W', 'Y68L']"
161.0,6.0,"['X41M', 'Y83U', 'C21D', 'C62P', 'C11T', 'O66U']",8.0,"['X56N', 'K35L', 'C4M', 'A36V', 'D3K', 'N71E', 'Z23F', 'J93C']",6.0,"['X41M', 'Y83U', 'C21D', 'C62P', 'C11T', 'O66U']",0.0,[]
162.0,8.0,"['X56N', 'K35L', 'C4M', 'A36V', 'D3K', 'N71E', 'Z23F', 'J93C']",7.0,"['D97V', 'R88F', 'M78F', 'U72D', 'D95T', 'Y100N', 'V24R']",6.0,"['X56N', 'K35L', 'C4M', 'A36V', 'D3K', 'N71E']",2.0,"['Z23F', 'J93C']"
163.0,7.0,"['D97V', 'R88F', 'M78F', 'U72D', 'D95T', 'Y100N', 'V24R']",8.0,"['W7N', 'G38H', 'B50R', 'U56X', 'H83H', 'S74D', 'U67P', 'B18X']",3.0,"['D97V', 'R88F', 'M78F']",4.0,"['U72D', 'D95T', 'Y100N', 'V24R']"
164.0,8.0,"['W7N', 'G38H', 'B50R', 'U56X', 'H83H', 'S74D', 'U67P', 'B18X']",6.0,"['N83P', 'P97W', 'M59J', 'D91A', 'G3I', 'D48L']",4.0,"['W7N', 'G38H', 'B50R', 'U56X']",4.0,"['H83H', 'S74D', 'U67P', 'B18X']"
165.0,6.0,"['N83P', 'P97W', 'M59J', 'D91A', 'G3I', 'D48L']",7.0,"['Y52V', 'W70I', 'I12O', 'E15M', 'W17V', 'H86S', 'R39O']",5.0,"['N83P', 'P97W', 'M59J', 'D91A', 'G3I']",1.0,['D48L']
166.0,7.0,"['Y52V', 'W70I', 'I12O', 'E15M', 'W17V', 'H86S', 'R39O']",8.0,"['P43Q', 'G61G', 'T24C', 'E60G', 'B30L', 'R20U', 'N38P', 'K21E']",6.0,"['Y52V', 'W70I', 'I12O', 'E15M', 'W17V', 'H86S']",1.0,['R39O']
167.0,8.0,"['P43Q', 'G61G', 'T24C', 'E60G', 'B30L', 'R20U', 'N38P', 'K21E']",9.0,"['Z39P', 'Z9L', 'A75J', 'C29G', 'T9I', 'N21G', 'G8H', 'U60S', 'O97U']",4.0,"['P43Q', 'G61G', 'T24C', 'E60G']",4.0,"['B30L', 'R20U', 'N38P', 'K21E']"
168.0,9.0,"['Z39P', 'Z9L', 'A75J', 'C29G', 'T9I', 'N21G', 'G8H', 'U60S', 'O97U']",6.0,"['W31H', 'F9M', 'M64U', 'R35G', 'P86R', 'O42K']",3.0,"['Z39P', 'Z9L', 'A75J']",6.0,"['C29G', 'T9I', 'N21G', 'G8H', 'U60S', 'O97U']"
169.0,6.0,"['W31H', 'F9M', 'M64U', 'R35G', 'P86R', 'O42K']",7.0,"['F48E', 'X7Q', 'S84J', 'R7B', 'I83S', 'V80D', 'Q88Y']",3.0,"['W31H', 'F9M', 'M64U']",3.0,"['R35G', 'P86R', 'O42K']"
170.0,7.0,"['F48E', 'X7Q', 'S84J', 'R7B', 'I83S', 'V80D', 'Q88Y']",9.0,"['O64G', 'Q81Y', 'L54W', 'E97P', 'V2Z', 'A58P', 'F28Q', 'E61U', 'T95R']",3.0,"['F48E', 'X7Q', 'S84J']",4.0,"['R7B', 'I83S', 'V80D', 'Q88Y']"
171.0,9.0,"['O64G', 'Q81Y', 'L54W', 'E97P', 'V2Z', 'A58P', 'F28Q', 'E61U', 'T95R']",9.0,"['B62P', 'V53Q', 'D44G', 'S69X', 'D81G', 'J76L', 'X99O', 'V93F', 'W31Q']",3.0,"['O64G', 'Q81Y', 'L54W']",6.0,"['E97P', 'V2Z', 'A58P', 'F28Q', 'E61U', 'T95R']"
172.0,9.0,"['B62P', 'V53Q', 'D44G', 'S69X', 'D81G', 'J76L', 'X99O', 'V93F', 'W31Q']",7.0,"['H3M', 'W93W', 'W5R', 'L60J', 'I81O', 'V92R', 'L26V']",6.0,"['B62P', 'V53Q', 'D44G', 'S69X', 'D81G', 'J76L']",3.0,"['X99O', 'V93F', 'W31Q']"
173.0,7.0,"['H3M', 'W93W', 'W5R', 'L60J', 'I81O', 'V92R', 'L26V']",7.0,"['U7Q', 'G67A', 'N19P', 'E17M', 'L89Y', 'B3N', 'H66A']",4.0,"['H3M', 'W93W', 'W5R', 'L60J']",3.0,"['I81O', 'V92R', 'L26V']"
174.0,7.0,"['U7Q', 'G67A', 'N19P', 'E17M', 'L89Y', 'B3N', 'H66A']",8.0,"['N46T', 'U14T', 'Y94B', 'O81B', 'P36E', 'B84H', 'N74S', 'L64B']",6.0,"['U7Q', 'G67A', 'N19P', 'E17M', 'L89Y', 'B3N']",1.0,['H66A']
175.0,8.0,"['N46T', 'U14T', 'Y94B', 'O81B', 'P36E', 'B84H', 'N74S', 'L64B']",7.0,"['Q29B', 'N19J', 'B71F', 'Y65A', 'Z64Q', 'R42M', 'F47U']",5.0,"['N46T', 'U14T', 'Y94B', 'O81B', 'P36E']",3.0,"['B84H', 'N74S', 'L64B']"
176.0,7.0,"['Q29B', 'N19J', 'B71F', 'Y65A', 'Z64Q', 'R42M', 'F47U']",6.0,"['K30V', 'Q70A', 'I30Y', 'P71H', 'Y98K', 'B24W']",4.0,"['Q29B', 'N19J', 'B71F', 'Y65A']",3.0,"['Z64Q', 'R42M', 'F47U']"
177.0,6.0,"['K30V', 'Q70A', 'I30Y', 'P71H', 'Y98K', 'B24W']",6.0,"['N38A', 'Y68J', 'C56Y', 'T92H', 'V20T', 'R93Z']",6.0,"['K30V', 'Q70A', 'I30Y', 'P71H', 'Y98K', 'B24W']",0.0,[]
178.0,6.0,"['N38A', 'Y68J', 'C56Y', 'T92H', 'V20T', 'R93Z']",6.0,"['J54Z', 'D33E', 'Q61L', 'K16I', 'K46P', 'V88H']",5.0,"['N38A', 'Y68J', 'C56Y', 'T92H', 'V20T']",1.0,['R93Z']
