Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
91.0,7.0,"['N36L', 'W89B', 'H57U', 'P54F', 'M81A', 'A100I', 'C27L']",8.0,"['R26G', 'N51V', 'Q66Y', 'F4E', 'L98M', 'E96D', 'C51I', 'B49D']",4.0,"['N36L', 'W89B', 'H57U', 'P54F']",3.0,"['M81A', 'A100I', 'C27L']"
92.0,8.0,"['R26G', 'N51V', 'Q66Y', 'F4E', 'L98M', 'E96D', 'C51I', 'B49D']",6.0,"['T40M', 'R49J', 'J63A', 'O12W', 'O81G', 'L42L']",4.0,"['R26G', 'N51V', 'Q66Y', 'F4E']",4.0,"['L98M', 'E96D', 'C51I', 'B49D']"
93.0,6.0,"['T40M', 'R49J', 'J63A', 'O12W', 'O81G', 'L42L']",8.0,"['Z100X', 'D78Y', 'J47R', 'E39M', 'B3K', 'L36A', 'O99F', 'K77G']",6.0,"['T40M', 'R49J', 'J63A', 'O12W', 'O81G', 'L42L']",0.0,[]
94.0,8.0,"['Z100X', 'D78Y', 'J47R', 'E39M', 'B3K', 'L36A', 'O99F', 'K77G']",6.0,"['R27S', 'G63V', 'W54Y', 'K71S', 'L85A', 'G62O']",6.0,"['Z100X', 'D78Y', 'J47R', 'E39M', 'B3K', 'L36A']",2.0,"['O99F', 'K77G']"
95.0,6.0,"['R27S', 'G63V', 'W54Y', 'K71S', 'L85A', 'G62O']",7.0,"['K43P', 'P21Z', 'D55P', 'W76U', 'V15F', 'P26D', 'L83W']",5.0,"['R27S', 'G63V', 'W54Y', 'K71S', 'L85A']",1.0,['G62O']
96.0,7.0,"['K43P', 'P21Z', 'D55P', 'W76U', 'V15F', 'P26D', 'L83W']",8.0,"['L49G', 'Q23C', 'J78Q', 'L95P', 'Y92P', 'V76F', 'Q74H', 'Y4R']",5.0,"['K43P', 'P21Z', 'D55P', 'W76U', 'V15F']",2.0,"['P26D', 'L83W']"
97.0,8.0,"['L49G', 'Q23C', 'J78Q', 'L95P', 'Y92P', 'V76F', 'Q74H', 'Y4R']",6.0,"['Q2V', 'V5H', 'Z40S', 'F73K', 'G72K', 'W60F']",6.0,"['L49G', 'Q23C', 'J78Q', 'L95P', 'Y92P', 'V76F']",2.0,"['Q74H', 'Y4R']"
98.0,6.0,"['Q2V', 'V5H', 'Z40S', 'F73K', 'G72K', 'W60F']",9.0,"['N8H', 'D13Z', 'D67H', 'J67W', 'F22E', 'I33M', 'I79O', 'R80W', 'S49A']",6.0,"['Q2V', 'V5H', 'Z40S', 'F73K', 'G72K', 'W60F']",0.0,[]
99.0,9.0,"['N8H', 'D13Z', 'D67H', 'J67W', 'F22E', 'I33M', 'I79O', 'R80W', 'S49A']",7.0,"['J33P', 'I12D', 'I58X', 'M100E', 'Q95N', 'M81U', 'P49C']",5.0,"['N8H', 'D13Z', 'D67H', 'J67W', 'F22E']",4.0,"['I33M', 'I79O', 'R80W', 'S49A']"
100.0,7.0,"['J33P', 'I12D', 'I58X', 'M100E', 'Q95N', 'M81U', 'P49C']",9.0,"['F9F', 'Y19E', 'D1N', 'F48L', 'N28W', 'W79V', 'O18H', 'L93B', 'F100O']",4.0,"['J33P', 'I12D', 'I58X', 'M100E']",3.0,"['Q95N', 'M81U', 'P49C']"
101.0,9.0,"['F9F', 'Y19E', 'D1N', 'F48L', 'N28W', 'W79V', 'O18H', 'L93B', 'F100O']",8.0,"['C27S', 'W36N', 'X15S', 'Q38V', 'V89H', 'E62Q', 'W53E', 'Y53J']",3.0,"['F9F', 'Y19E', 'D1N']",6.0,"['F48L', 'N28W', 'W79V', 'O18H', 'L93B', 'F100O']"
102.0,8.0,"['C27S', 'W36N', 'X15S', 'Q38V', 'V89H', 'E62Q', 'W53E', 'Y53J']",7.0,"['R59Z', 'N93C', 'Q44X', 'T5S', 'W59K', 'E19U', 'X40B']",4.0,"['C27S', 'W36N', 'X15S', 'Q38V']",4.0,"['V89H', 'E62Q', 'W53E', 'Y53J']"
103.0,7.0,"['R59Z', 'N93C', 'Q44X', 'T5S', 'W59K', 'E19U', 'X40B']",6.0,"['C67I', 'F10C', 'B55X', 'Z92S', 'V81Z', 'R78N']",6.0,"['R59Z', 'N93C', 'Q44X', 'T5S', 'W59K', 'E19U']",1.0,['X40B']
104.0,6.0,"['C67I', 'F10C', 'B55X', 'Z92S', 'V81Z', 'R78N']",7.0,"['B40Y', 'S92I', 'E48U', 'C14G', 'C52Y', 'L64R', 'T45R']",6.0,"['C67I', 'F10C', 'B55X', 'Z92S', 'V81Z', 'R78N']",0.0,[]
105.0,7.0,"['B40Y', 'S92I', 'E48U', 'C14G', 'C52Y', 'L64R', 'T45R']",6.0,"['P63S', 'B27S', 'N34Q', 'W10U', 'K62E', 'D88A']",5.0,"['B40Y', 'S92I', 'E48U', 'C14G', 'C52Y']",2.0,"['L64R', 'T45R']"
106.0,6.0,"['P63S', 'B27S', 'N34Q', 'W10U', 'K62E', 'D88A']",8.0,"['D86H', 'X16Y', 'A10F', 'V18A', 'M24A', 'F93F', 'E38U', 'J32F']",3.0,"['P63S', 'B27S', 'N34Q']",3.0,"['W10U', 'K62E', 'D88A']"
107.0,8.0,"['D86H', 'X16Y', 'A10F', 'V18A', 'M24A', 'F93F', 'E38U', 'J32F']",6.0,"['Y58A', 'V22X', 'B50U', 'F36D', 'H94Q', 'J96M']",4.0,"['D86H', 'X16Y', 'A10F', 'V18A']",4.0,"['M24A', 'F93F', 'E38U', 'J32F']"
108.0,6.0,"['Y58A', 'V22X', 'B50U', 'F36D', 'H94Q', 'J96M']",6.0,"['D55O', 'T34N', 'F94O', 'E28X', 'Z2F', 'V2R']",4.0,"['Y58A', 'V22X', 'B50U', 'F36D']",2.0,"['H94Q', 'J96M']"
109.0,6.0,"['D55O', 'T34N', 'F94O', 'E28X', 'Z2F', 'V2R']",8.0,"['M30K', 'N78X', 'J53K', 'W53D', 'J43V', 'C75C', 'M75O', 'D49Q']",4.0,"['D55O', 'T34N', 'F94O', 'E28X']",2.0,"['Z2F', 'V2R']"
110.0,8.0,"['M30K', 'N78X', 'J53K', 'W53D', 'J43V', 'C75C', 'M75O', 'D49Q']",6.0,"['Y67M', 'U22L', 'O54O', 'B33K', 'K55M', 'C55L']",5.0,"['M30K', 'N78X', 'J53K', 'W53D', 'J43V']",3.0,"['C75C', 'M75O', 'D49Q']"
111.0,6.0,"['Y67M', 'U22L', 'O54O', 'B33K', 'K55M', 'C55L']",9.0,"['O79D', 'A7Q', 'B68A', 'S55O', 'L88P', 'T40D', 'X41T', 'R47S', 'M41W']",6.0,"['Y67M', 'U22L', 'O54O', 'B33K', 'K55M', 'C55L']",0.0,[]
112.0,9.0,"['O79D', 'A7Q', 'B68A', 'S55O', 'L88P', 'T40D', 'X41T', 'R47S', 'M41W']",7.0,"['K77P', 'E56Z', 'D100J', 'P76A', 'H15M', 'U5G', 'J5E']",5.0,"['O79D', 'A7Q', 'B68A', 'S55O', 'L88P']",4.0,"['T40D', 'X41T', 'R47S', 'M41W']"
113.0,7.0,"['K77P', 'E56Z', 'D100J', 'P76A', 'H15M', 'U5G', 'J5E']",8.0,"['X98B', 'S11M', 'S90D', 'Y98V', 'R91C', 'I87E', 'V75K', 'W65I']",6.0,"['K77P', 'E56Z', 'D100J', 'P76A', 'H15M', 'U5G']",1.0,['J5E']
114.0,8.0,"['X98B', 'S11M', 'S90D', 'Y98V', 'R91C', 'I87E', 'V75K', 'W65I']",7.0,"['R84Z', 'G49A', 'S51U', 'C78M', 'G13V', 'C21G', 'F48H']",5.0,"['X98B', 'S11M', 'S90D', 'Y98V', 'R91C']",3.0,"['I87E', 'V75K', 'W65I']"
115.0,7.0,"['R84Z', 'G49A', 'S51U', 'C78M', 'G13V', 'C21G', 'F48H']",5.0,"['A69S', 'C85I', 'P35E', 'N23K', 'R63Z']",4.0,"['R84Z', 'G49A', 'S51U', 'C78M']",3.0,"['G13V', 'C21G', 'F48H']"
116.0,5.0,"['A69S', 'C85I', 'P35E', 'N23K', 'R63Z']",7.0,"['Q90J', 'E29O', 'F74A', 'R40N', 'R79H', 'O45C', 'L12Z']",3.0,"['A69S', 'C85I', 'P35E']",2.0,"['N23K', 'R63Z']"
117.0,7.0,"['Q90J', 'E29O', 'F74A', 'R40N', 'R79H', 'O45C', 'L12Z']",5.0,"['P22J', 'L3C', 'Y92O', 'R87V', 'G19H']",6.0,"['Q90J', 'E29O', 'F74A', 'R40N', 'R79H', 'O45C']",1.0,['L12Z']
118.0,5.0,"['P22J', 'L3C', 'Y92O', 'R87V', 'G19H']",6.0,"['L12G', 'Z60A', 'A64N', 'C41Y', 'Z10O', 'M62N']",3.0,"['P22J', 'L3C', 'Y92O']",2.0,"['R87V', 'G19H']"
119.0,6.0,"['L12G', 'Z60A', 'A64N', 'C41Y', 'Z10O', 'M62N']",9.0,"['S51D', 'W35V', 'C24N', 'S13J', 'A96N', 'M34X', 'V34C', 'X82L', 'Y41V']",4.0,"['L12G', 'Z60A', 'A64N', 'C41Y']",2.0,"['Z10O', 'M62N']"
120.0,9.0,"['S51D', 'W35V', 'C24N', 'S13J', 'A96N', 'M34X', 'V34C', 'X82L', 'Y41V']",9.0,"['J41Q', 'H74V', 'V26X', 'N100B', 'I91W', 'L93G', 'V63T', 'A30D', 'K69L']",4.0,"['S51D', 'W35V', 'C24N', 'S13J']",5.0,"['A96N', 'M34X', 'V34C', 'X82L', 'Y41V']"
121.0,9.0,"['J41Q', 'H74V', 'V26X', 'N100B', 'I91W', 'L93G', 'V63T', 'A30D', 'K69L']",9.0,"['C52W', 'W64U', 'S39W', 'S86E', 'Z70Y', 'T33U', 'M21I', 'C93F', 'A11J']",4.0,"['J41Q', 'H74V', 'V26X', 'N100B']",5.0,"['I91W', 'L93G', 'V63T', 'A30D', 'K69L']"
122.0,9.0,"['C52W', 'W64U', 'S39W', 'S86E', 'Z70Y', 'T33U', 'M21I', 'C93F', 'A11J']",5.0,"['G48R', 'S27G', 'Q30N', 'O19B', 'Y63J']",5.0,"['C52W', 'W64U', 'S39W', 'S86E', 'Z70Y']",4.0,"['T33U', 'M21I', 'C93F', 'A11J']"
123.0,5.0,"['G48R', 'S27G', 'Q30N', 'O19B', 'Y63J']",7.0,"['I79M', 'E41X', 'H74T', 'P90J', 'W52N', 'I20N', 'I73H']",6.0,"['G48R', 'S27G', 'Q30N', 'O19B', 'Y63J', 'I79M']",0.0,[]
124.0,6.0,"['E41X', 'H74T', 'P90J', 'W52N', 'I20N', 'I73H']",6.0,"['Y54Q', 'C15L', 'Q75I', 'P2X', 'U7Z', 'B70I']",6.0,"['E41X', 'H74T', 'P90J', 'W52N', 'I20N', 'I73H']",0.0,[]
125.0,6.0,"['Y54Q', 'C15L', 'Q75I', 'P2X', 'U7Z', 'B70I']",6.0,"['F16T', 'U17V', 'I53S', 'O45B', 'E24H', 'F55X']",5.0,"['Y54Q', 'C15L', 'Q75I', 'P2X', 'U7Z']",1.0,['B70I']
126.0,6.0,"['F16T', 'U17V', 'I53S', 'O45B', 'E24H', 'F55X']",7.0,"['M63L', 'D85A', 'V26Y', 'Z48Z', 'S96Z', 'X5F', 'X15W']",5.0,"['F16T', 'U17V', 'I53S', 'O45B', 'E24H']",1.0,['F55X']
127.0,7.0,"['M63L', 'D85A', 'V26Y', 'Z48Z', 'S96Z', 'X5F', 'X15W']",9.0,"['N75X', 'K64D', 'V55P', 'Y85G', 'C93U', 'D5T', 'B38L', 'F40J', 'D83F']",6.0,"['M63L', 'D85A', 'V26Y', 'Z48Z', 'S96Z', 'X5F']",1.0,['X15W']
128.0,9.0,"['N75X', 'K64D', 'V55P', 'Y85G', 'C93U', 'D5T', 'B38L', 'F40J', 'D83F']",7.0,"['L96I', 'W85P', 'Q88T', 'I60R', 'O87U', 'T64Q', 'M47U']",5.0,"['N75X', 'K64D', 'V55P', 'Y85G', 'C93U']",4.0,"['D5T', 'B38L', 'F40J', 'D83F']"
129.0,7.0,"['L96I', 'W85P', 'Q88T', 'I60R', 'O87U', 'T64Q', 'M47U']",6.0,"['E19M', 'O34G', 'M37R', 'Z39J', 'H73E', 'Y17M']",5.0,"['L96I', 'W85P', 'Q88T', 'I60R', 'O87U']",2.0,"['T64Q', 'M47U']"
130.0,6.0,"['E19M', 'O34G', 'M37R', 'Z39J', 'H73E', 'Y17M']",6.0,"['K88P', 'V68F', 'H58C', 'E42F', 'X11O', 'V1Z']",5.0,"['E19M', 'O34G', 'M37R', 'Z39J', 'H73E']",1.0,['Y17M']
131.0,6.0,"['K88P', 'V68F', 'H58C', 'E42F', 'X11O', 'V1Z']",7.0,"['J88L', 'J33I', 'I63Q', 'M43X', 'K62N', 'Q23B', 'A93O']",3.0,"['K88P', 'V68F', 'H58C']",3.0,"['E42F', 'X11O', 'V1Z']"
132.0,7.0,"['J88L', 'J33I', 'I63Q', 'M43X', 'K62N', 'Q23B', 'A93O']",6.0,"['P41X', 'H25Q', 'Q96N', 'Y85E', 'C21Z', 'O17S']",6.0,"['J88L', 'J33I', 'I63Q', 'M43X', 'K62N', 'Q23B']",1.0,['A93O']
133.0,6.0,"['P41X', 'H25Q', 'Q96N', 'Y85E', 'C21Z', 'O17S']",6.0,"['R53I', 'C87P', 'M67S', 'L15Y', 'U37P', 'L31I']",6.0,"['P41X', 'H25Q', 'Q96N', 'Y85E', 'C21Z', 'O17S']",0.0,[]
134.0,6.0,"['R53I', 'C87P', 'M67S', 'L15Y', 'U37P', 'L31I']",6.0,"['I45F', 'S42M', 'S75X', 'E69O', 'U78F', 'M7Y']",3.0,"['R53I', 'C87P', 'M67S']",3.0,"['L15Y', 'U37P', 'L31I']"
135.0,6.0,"['I45F', 'S42M', 'S75X', 'E69O', 'U78F', 'M7Y']",8.0,"['C23P', 'B53U', 'P30V', 'B79D', 'O70X', 'N20R', 'W90K', 'M82C']",5.0,"['I45F', 'S42M', 'S75X', 'E69O', 'U78F']",1.0,['M7Y']
136.0,8.0,"['C23P', 'B53U', 'P30V', 'B79D', 'O70X', 'N20R', 'W90K', 'M82C']",5.0,"['K37S', 'E91P', 'T39C', 'N34Z', 'I83H']",4.0,"['C23P', 'B53U', 'P30V', 'B79D']",4.0,"['O70X', 'N20R', 'W90K', 'M82C']"
137.0,5.0,"['K37S', 'E91P', 'T39C', 'N34Z', 'I83H']",6.0,"['V76C', 'T83R', 'B88E', 'G36O', 'W24N', 'B50I']",6.0,"['K37S', 'E91P', 'T39C', 'N34Z', 'I83H', 'V76C']",0.0,[]
138.0,5.0,"['T83R', 'B88E', 'G36O', 'W24N', 'B50I']",9.0,"['G27O', 'J59C', 'K77I', 'M57O', 'J34P', 'K99N', 'E95A', 'A40Z', 'E34A']",5.0,"['T83R', 'B88E', 'G36O', 'W24N', 'B50I']",0.0,[]
139.0,9.0,"['G27O', 'J59C', 'K77I', 'M57O', 'J34P', 'K99N', 'E95A', 'A40Z', 'E34A']",6.0,"['K5I', 'E97V', 'R21Q', 'F56H', 'P37L', 'O57Q']",4.0,"['G27O', 'J59C', 'K77I', 'M57O']",5.0,"['J34P', 'K99N', 'E95A', 'A40Z', 'E34A']"
140.0,6.0,"['K5I', 'E97V', 'R21Q', 'F56H', 'P37L', 'O57Q']",7.0,"['R20Y', 'V56W', 'D40U', 'C5P', 'V35P', 'V78I', 'J64Y']",3.0,"['K5I', 'E97V', 'R21Q']",3.0,"['F56H', 'P37L', 'O57Q']"
141.0,7.0,"['R20Y', 'V56W', 'D40U', 'C5P', 'V35P', 'V78I', 'J64Y']",6.0,"['H90M', 'S73Y', 'Q9N', 'H58F', 'B64L', 'A70W']",3.0,"['R20Y', 'V56W', 'D40U']",4.0,"['C5P', 'V35P', 'V78I', 'J64Y']"
142.0,6.0,"['H90M', 'S73Y', 'Q9N', 'H58F', 'B64L', 'A70W']",6.0,"['N66S', 'R19O', 'K27D', 'R50M', 'L23Q', 'I86L']",4.0,"['H90M', 'S73Y', 'Q9N', 'H58F']",2.0,"['B64L', 'A70W']"
143.0,6.0,"['N66S', 'R19O', 'K27D', 'R50M', 'L23Q', 'I86L']",6.0,"['U1V', 'F17J', 'S79P', 'E30B', 'G71G', 'Z68K']",6.0,"['N66S', 'R19O', 'K27D', 'R50M', 'L23Q', 'I86L']",0.0,[]
144.0,6.0,"['U1V', 'F17J', 'S79P', 'E30B', 'G71G', 'Z68K']",7.0,"['O20T', 'K50C', 'K97A', 'T8B', 'E28X', 'H86Z', 'I52Q']",3.0,"['U1V', 'F17J', 'S79P']",3.0,"['E30B', 'G71G', 'Z68K']"
145.0,7.0,"['O20T', 'K50C', 'K97A', 'T8B', 'E28X', 'H86Z', 'I52Q']",9.0,"['K85H', 'L82X', 'I26I', 'V33Z', 'H15X', 'K49M', 'F60I', 'Y40J', 'F19C']",3.0,"['O20T', 'K50C', 'K97A']",4.0,"['T8B', 'E28X', 'H86Z', 'I52Q']"
146.0,9.0,"['K85H', 'L82X', 'I26I', 'V33Z', 'H15X', 'K49M', 'F60I', 'Y40J', 'F19C']",8.0,"['I59D', 'W84P', 'M3E', 'K64K', 'W66C', 'N86M', 'K86W', 'J45U']",4.0,"['K85H', 'L82X', 'I26I', 'V33Z']",5.0,"['H15X', 'K49M', 'F60I', 'Y40J', 'F19C']"
147.0,8.0,"['I59D', 'W84P', 'M3E', 'K64K', 'W66C', 'N86M', 'K86W', 'J45U']",6.0,"['Q26B', 'P76F', 'T31K', 'S93E', 'N81J', 'P21J']",4.0,"['I59D', 'W84P', 'M3E', 'K64K']",4.0,"['W66C', 'N86M', 'K86W', 'J45U']"
148.0,6.0,"['Q26B', 'P76F', 'T31K', 'S93E', 'N81J', 'P21J']",5.0,"['N49Z', 'D93A', 'B98W', 'J14T', 'I64S']",6.0,"['Q26B', 'P76F', 'T31K', 'S93E', 'N81J', 'P21J']",0.0,[]
149.0,5.0,"['N49Z', 'D93A', 'B98W', 'J14T', 'I64S']",6.0,"['M79P', 'D83B', 'G46K', 'O78O', 'D27F', 'V62K']",3.0,"['N49Z', 'D93A', 'B98W']",2.0,"['J14T', 'I64S']"
150.0,6.0,"['M79P', 'D83B', 'G46K', 'O78O', 'D27F', 'V62K']",7.0,"['F63K', 'L68Y', 'U69E', 'H35B', 'Q25X', 'B47T', 'Q99K']",3.0,"['M79P', 'D83B', 'G46K']",3.0,"['O78O', 'D27F', 'V62K']"
151.0,7.0,"['F63K', 'L68Y', 'U69E', 'H35B', 'Q25X', 'B47T', 'Q99K']",7.0,"['X4P', 'V87U', 'G73L', 'B96U', 'A4R', 'X70S', 'U99A']",6.0,"['F63K', 'L68Y', 'U69E', 'H35B', 'Q25X', 'B47T']",1.0,['Q99K']
152.0,7.0,"['X4P', 'V87U', 'G73L', 'B96U', 'A4R', 'X70S', 'U99A']",6.0,"['N44A', 'Z16U', 'H74P', 'H81G', 'R14C', 'G70Z']",4.0,"['X4P', 'V87U', 'G73L', 'B96U']",3.0,"['A4R', 'X70S', 'U99A']"
153.0,6.0,"['N44A', 'Z16U', 'H74P', 'H81G', 'R14C', 'G70Z']",5.0,"['E57W', 'L47Q', 'T83I', 'A44M', 'Y49R']",4.0,"['N44A', 'Z16U', 'H74P', 'H81G']",2.0,"['R14C', 'G70Z']"
154.0,5.0,"['E57W', 'L47Q', 'T83I', 'A44M', 'Y49R']",6.0,"['Q42S', 'L39M', 'X46A', 'U3Q', 'A65S', 'S39T']",4.0,"['E57W', 'L47Q', 'T83I', 'A44M']",1.0,['Y49R']
155.0,6.0,"['Q42S', 'L39M', 'X46A', 'U3Q', 'A65S', 'S39T']",7.0,"['G69O', 'E39Y', 'A47G', 'Y80I', 'J53Z', 'Y80Y', 'K88C']",4.0,"['Q42S', 'L39M', 'X46A', 'U3Q']",2.0,"['A65S', 'S39T']"
156.0,7.0,"['G69O', 'E39Y', 'A47G', 'Y80I', 'J53Z', 'Y80Y', 'K88C']",8.0,"['N89R', 'P45F', 'T53T', 'W82O', 'B22A', 'K3X', 'I86J', 'C34G']",5.0,"['G69O', 'E39Y', 'A47G', 'Y80I', 'J53Z']",2.0,"['Y80Y', 'K88C']"
157.0,8.0,"['N89R', 'P45F', 'T53T', 'W82O', 'B22A', 'K3X', 'I86J', 'C34G']",5.0,"['O82A', 'M93D', 'N14Z', 'W13O', 'S2E']",4.0,"['N89R', 'P45F', 'T53T', 'W82O']",4.0,"['B22A', 'K3X', 'I86J', 'C34G']"
158.0,5.0,"['O82A', 'M93D', 'N14Z', 'W13O', 'S2E']",6.0,"['H37N', 'C98M', 'K81Y', 'O48W', 'G33T', 'Q23A']",3.0,"['O82A', 'M93D', 'N14Z']",2.0,"['W13O', 'S2E']"
159.0,6.0,"['H37N', 'C98M', 'K81Y', 'O48W', 'G33T', 'Q23A']",5.0,"['I84H', 'W42W', 'K22U', 'N27V', 'X62B']",3.0,"['H37N', 'C98M', 'K81Y']",3.0,"['O48W', 'G33T', 'Q23A']"
160.0,5.0,"['I84H', 'W42W', 'K22U', 'N27V', 'X62B']",7.0,"['E77V', 'K92Y', 'F3H', 'W31W', 'Q51B', 'M84K', 'W97M']",3.0,"['I84H', 'W42W', 'K22U']",2.0,"['N27V', 'X62B']"
161.0,7.0,"['E77V', 'K92Y', 'F3H', 'W31W', 'Q51B', 'M84K', 'W97M']",6.0,"['I69T', 'D79T', 'Z86D', 'P78M', 'G90C', 'G33I']",6.0,"['E77V', 'K92Y', 'F3H', 'W31W', 'Q51B', 'M84K']",1.0,['W97M']
162.0,6.0,"['I69T', 'D79T', 'Z86D', 'P78M', 'G90C', 'G33I']",5.0,"['P95T', 'X19J', 'R65R', 'B73K', 'Z79W']",6.0,"['I69T', 'D79T', 'Z86D', 'P78M', 'G90C', 'G33I']",0.0,[]
163.0,5.0,"['P95T', 'X19J', 'R65R', 'B73K', 'Z79W']",7.0,"['E48F', 'F60R', 'G14F', 'M4R', 'A91C', 'O98P', 'N65D']",6.0,"['P95T', 'X19J', 'R65R', 'B73K', 'Z79W', 'E48F']",0.0,[]
164.0,6.0,"['F60R', 'G14F', 'M4R', 'A91C', 'O98P', 'N65D']",8.0,"['H8B', 'E24I', 'J15P', 'N13D', 'L76T', 'T47B', 'Z31S', 'R65K']",4.0,"['F60R', 'G14F', 'M4R', 'A91C']",2.0,"['O98P', 'N65D']"
165.0,8.0,"['H8B', 'E24I', 'J15P', 'N13D', 'L76T', 'T47B', 'Z31S', 'R65K']",6.0,"['P72B', 'J89K', 'H7P', 'H66J', 'N72N', 'S69Z']",5.0,"['H8B', 'E24I', 'J15P', 'N13D', 'L76T']",3.0,"['T47B', 'Z31S', 'R65K']"
166.0,6.0,"['P72B', 'J89K', 'H7P', 'H66J', 'N72N', 'S69Z']",8.0,"['B89H', 'Z59U', 'I15T', 'T72D', 'B20S', 'E20V', 'U2H', 'D89A']",3.0,"['P72B', 'J89K', 'H7P']",3.0,"['H66J', 'N72N', 'S69Z']"
167.0,8.0,"['B89H', 'Z59U', 'I15T', 'T72D', 'B20S', 'E20V', 'U2H', 'D89A']",9.0,"['C74Z', 'Z66L', 'W84P', 'E91D', 'R75T', 'G52G', 'L75W', 'R26C', 'A47G']",6.0,"['B89H', 'Z59U', 'I15T', 'T72D', 'B20S', 'E20V']",2.0,"['U2H', 'D89A']"
168.0,9.0,"['C74Z', 'Z66L', 'W84P', 'E91D', 'R75T', 'G52G', 'L75W', 'R26C', 'A47G']",7.0,"['M96L', 'B92Q', 'T16W', 'W35A', 'E85K', 'K77N', 'H57R']",5.0,"['C74Z', 'Z66L', 'W84P', 'E91D', 'R75T']",4.0,"['G52G', 'L75W', 'R26C', 'A47G']"
169.0,7.0,"['M96L', 'B92Q', 'T16W', 'W35A', 'E85K', 'K77N', 'H57R']",6.0,"['W42Q', 'V64X', 'Z76N', 'V92E', 'V19I', 'D87C']",4.0,"['M96L', 'B92Q', 'T16W', 'W35A']",3.0,"['E85K', 'K77N', 'H57R']"
170.0,6.0,"['W42Q', 'V64X', 'Z76N', 'V92E', 'V19I', 'D87C']",6.0,"['M9G', 'C86P', 'A75U', 'M65O', 'H97C', 'Y48C']",6.0,"['W42Q', 'V64X', 'Z76N', 'V92E', 'V19I', 'D87C']",0.0,[]
171.0,6.0,"['M9G', 'C86P', 'A75U', 'M65O', 'H97C', 'Y48C']",7.0,"['V46F', 'A60C', 'K24D', 'D41F', 'J79B', 'H54M', 'F90O']",3.0,"['M9G', 'C86P', 'A75U']",3.0,"['M65O', 'H97C', 'Y48C']"
172.0,7.0,"['V46F', 'A60C', 'K24D', 'D41F', 'J79B', 'H54M', 'F90O']",7.0,"['U29X', 'F12H', 'F3M', 'B24O', 'W51G', 'T82X', 'W52Z']",5.0,"['V46F', 'A60C', 'K24D', 'D41F', 'J79B']",2.0,"['H54M', 'F90O']"
173.0,7.0,"['U29X', 'F12H', 'F3M', 'B24O', 'W51G', 'T82X', 'W52Z']",6.0,"['I86Q', 'J48V', 'L48T', 'W48J', 'P12I', 'W86V']",5.0,"['U29X', 'F12H', 'F3M', 'B24O', 'W51G']",2.0,"['T82X', 'W52Z']"
174.0,6.0,"['I86Q', 'J48V', 'L48T', 'W48J', 'P12I', 'W86V']",7.0,"['K32G', 'G7C', 'J91C', 'X63S', 'F97Q', 'H55N', 'N97Q']",3.0,"['I86Q', 'J48V', 'L48T']",3.0,"['W48J', 'P12I', 'W86V']"
175.0,7.0,"['K32G', 'G7C', 'J91C', 'X63S', 'F97Q', 'H55N', 'N97Q']",8.0,"['U66B', 'V90F', 'D20S', 'Q41Y', 'X97U', 'J87U', 'E42A', 'P16W']",5.0,"['K32G', 'G7C', 'J91C', 'X63S', 'F97Q']",2.0,"['H55N', 'N97Q']"
176.0,8.0,"['U66B', 'V90F', 'D20S', 'Q41Y', 'X97U', 'J87U', 'E42A', 'P16W']",8.0,"['H34D', 'E61S', 'B94X', 'I40M', 'E18Q', 'H80E', 'W38E', 'B96Z']",3.0,"['U66B', 'V90F', 'D20S']",5.0,"['Q41Y', 'X97U', 'J87U', 'E42A', 'P16W']"
177.0,8.0,"['H34D', 'E61S', 'B94X', 'I40M', 'E18Q', 'H80E', 'W38E', 'B96Z']",6.0,"['P8K', 'R90T', 'R40A', 'A89A', 'A46Q', 'A93D']",5.0,"['H34D', 'E61S', 'B94X', 'I40M', 'E18Q']",3.0,"['H80E', 'W38E', 'B96Z']"
178.0,6.0,"['P8K', 'R90T', 'R40A', 'A89A', 'A46Q', 'A93D']",6.0,"['B73A', 'H36L', 'E65F', 'B37L', 'J59Q', 'M75O']",6.0,"['P8K', 'R90T', 'R40A', 'A89A', 'A46Q', 'A93D']",0.0,[]
179.0,6.0,"['B73A', 'H36L', 'E65F', 'B37L', 'J59Q', 'M75O']",7.0,"['D7H', 'B17F', 'J11G', 'E96L', 'Z56P', 'U48A', 'M92Z']",6.0,"['B73A', 'H36L', 'E65F', 'B37L', 'J59Q', 'M75O']",0.0,[]
180.0,7.0,"['D7H', 'B17F', 'J11G', 'E96L', 'Z56P', 'U48A', 'M92Z']",7.0,"['W79J', 'B71K', 'Z23X', 'Z81Q', 'Z32G', 'S22W', 'J73I']",5.0,"['D7H', 'B17F', 'J11G', 'E96L', 'Z56P']",2.0,"['U48A', 'M92Z']"
181.0,7.0,"['W79J', 'B71K', 'Z23X', 'Z81Q', 'Z32G', 'S22W', 'J73I']",8.0,"['K100T', 'M24Z', 'A1Q', 'H36M', 'G92S', 'Y56D', 'U51U', 'D50I']",6.0,"['W79J', 'B71K', 'Z23X', 'Z81Q', 'Z32G', 'S22W']",1.0,['J73I']
